83527534-945B-4EC2-8024-0CECE047AB21;DIP02505L0H;DIPIRONA AMP 2.5  MG X 5 ML LARJAN (H-1-100) VTO 09/2015;4.0656;1.0000;.00;5010;CV HOSPITALARIO;168;LARJAN;;;1;1
04C5CF54-5F24-4FCD-943E-0CFA0D899E4C;ATV010L0000H;ATORVASTATINA COMP 10 MG DENVER (H-15-1005);.4700;20000.0000;.00;5004;LISTA HOSPITALARIOS;367;DENVER FARMA;2;HOSPITALARIOS;1;1
106D4190-DE27-45B8-B3ED-0D035493354A;SFCTTE24008E;SURFACT. VIAL 240 MG /8 ML X 1 F/A GRAY C/FRIO TRAZ VTO 07-2018 ;2900.0000;20.0000;.00;1;MEDICINAL CON RECETA;92;GRAY;2;HOSPITALARIOS;0;0
244A3150-5062-41FD-ADA3-0D03615A516A;MYLALIM1280E;MYLANTA LIMON EXPEND X 128 COMP MASTIC ELEA VTO 08/15;98.7326;.0000;.00;3;OTROS;105;ELEA;;;1;1
0D3A81C8-0CB2-417E-B048-0D074CBF1756;3062013;NEBULIZADOR A PISTON PIXEL-SILFAB-;618.4000;36.0000;21.00;5002;ACCESORIOS;8036;SILFAB;4;ACCESORIOS;1;1
3008F885-1A7E-4822-9B8F-0D084E9D6488;CROMFLA854O;CROMOGLICATO GOTAS 4% 10 ML CLAROFTAL POEN VTO 01/2017;53.0900;.0000;21.00;3;OTROS;230;POEN;;;1;1
B8327E17-D041-41E7-BE96-0D0A65E5E177;2232012;HAWAIIAN SILK HYDRATION CONT.SPRAY SPF 50 X 180 ML.;173.1770;.0000;21.00;5002;ACCESORIOS;8005;BUHL;4;ACCESORIOS;1;1
BDB6A0F0-8F3E-403A-8052-0D305E4F9652;CTSQEN03002E;CENTELLA  + ASOC  X 120  CAPS CELLACENE CINETIC;1217.9600;.0000;.00;3;OTROS;0;SIN ASIGNAR;;;1;1
13C74E0F-EC4B-454A-91B3-0D40C7BA114F;HSF00200501E;HIERRO + ACIDO FOLICO X 60 CAPS FERROGALFOL SANT GALL VTO 31/1/17;93.7394;.0000;.00;5001;TROQUELADOS 2005;266;SANT GALL;1;ESTUCHADOS;1;1
C8D37B04-3711-4A1A-8AE7-0D44A9F9645F;DCUDESL1019H;DICLOFENAC COMP 50 MG LAB PUNTANOS (H-10-1000) VTO 04/2016 Y 05/2016;.1554;.0000;.00;5010;CV HOSPITALARIO;8003;PUNTANOS;;;1;1
FAA4D3F2-2047-4A7C-A0C0-0D45412BA2A3;GLP004M01502E;GLIMEPIRIDA 4 MG X 15 COMP LOMET MICROSULES VTO 11/2017;32.8000;.0000;.00;5001;TROQUELADOS 2005;191;MICROSULES ARG.;1;ESTUCHADOS;1;1
0E4A3944-D66A-4984-BD2B-0D521A405CAF;MSN20001001E;MESNA 200 MG X 15 INY. AMP VARIMESNA VARIFARMA;133.8750;.0000;.00;3;OTROS;421;VARIFARMA;;;1;1
8A0F89EC-5D54-4A15-B38E-0D52CF8EE0CE;900608;JABON DE TOC X 130 G-BLANCO ROMANCE - CAVALLARO B;1.0067;60.0000;21.00;5005;JABON CAVALLARO;0;SIN ASIGNAR;;;1;1
82A981C2-2290-4D7F-8C7B-0D563E48DF2B;28823941;ORINAL MASCULINO PLASTICO (PAPAGAYO);13.9400;.0000;21.00;5002;ACCESORIOS;8042;EUROSWISS;4;ACCESORIOS;1;1
8477F208-ABEF-45BE-B03B-0D5B64703275;81201;GUANTE DE CIRUGIA Nß 8 AURINCO;2.2890;200.0000;21.00;3;OTROS;0;SIN ASIGNAR;;;1;1
B106675A-0DC6-48E4-97F9-0D65309EE7A5;2352012;EXHIBIDOR ANILINAS COLIBRI X 180 UN;414.7710;.0000;21.00;3;OTROS;0;SIN ASIGNAR;;;1;1
2D02BC00-E6EC-4AC2-88DA-0D7642A1C231;NST00001205E;NEOMIC + DEXAM + LIDOCA X 6 OVULOS LINFOL OMEGA;37.8624;.0000;.00;3;OTROS;208;OMEGA;;;1;1
8C798ED8-537D-474E-813D-0D76DA581E6A;PAPZ001N3002E;CLONAZEPAM 2 MG X 30 COMP ROSPAW / PSIC;31.2228;200.0000;.00;5001;TROQUELADOS 2005;721;ROSPAW;1;ESTUCHADOS;1;1
DED4C6EF-EA0A-4657-8447-0D89EAF837FD;USX30003002E;ACIDO URSODESOXICOLICO 300 MG X 30 COMP URSIDESOX DUNCAN VTO 9/18;144.5360;.0000;.00;5001;TROQUELADOS 2005;99;DUNCAN;1;ESTUCHADOS;1;1
3769DDFE-E47E-4367-B093-0D8FC6A249F1;63018;GUM FLOSSERS KID FINDING DORY-875-;27.0500;12.0000;21.00;5002;ACCESORIOS;783;SUNSTAR;4;ACCESORIOS;1;1
42C71867-55B1-4C3C-94AB-0D95D45760E9;REAIDPIPETOE;LAPATINIB 250 MG X 140 COMP TYKERB NOVARTIS - TRAZ;38299.3163;.0000;.00;3;OTROS;469;NOVARTIS;;;1;1
639AFF57-C4C0-4C8F-8C5E-0D988D8B3538;CDCNA600100H;CLINDAMICINA AMP 600 MG GOBBI ( H-100);15.0000;10000.0000;.00;1;MEDICINAL CON RECETA;136;GOBBI;2;HOSPITALARIOS;0;1
FE4F4F49-9B93-4A64-9FCD-0D9BDA7A214B;HDA025E0030E;HIDRALAZINA 25 MG X 30 COMP HIDRAL LEPETIT;193.8417;20.0000;.00;2;ESTUCHADOS;174;LEPETIT;1;ESTUCHADOS;0;1
C4C18959-8C2C-42B9-9D9D-0DA304A63CEE;DXR0586L03E;DOXORRUBICINA 50 MG X 1 AMP DOXOCRIS LKM TRAZ;230.0000;.0000;.00;3;OTROS;159;LKM;;;0;0
5F727EA2-B907-4E17-B7B2-0DC1F44AA655;MPR00402002E;MEPREDNISONA 40 MG X 20 COMP RICHET;253.1334;.0000;.00;3;OTROS;244;RICHET;;;1;1
366D4089-C6F8-453B-A91A-0DD46EF579FF;AMX500A1602E;AMOXI. 500 MG X 16 COMP AMOXIGRAND LIA (E-20) VTO 07/2018;10.0019;6000.0000;.00;5001;TROQUELADOS 2005;904;LAB INTERNACION;1;ESTUCHADOS;1;1
0640E40E-251C-4A7C-B9FA-0DDCFA79E10A;529000;HOJA BISTURI N¯ 23 MCM CAJA X 100 UNID.- L/V;56.6100;6.0000;21.00;5002;ACCESORIOS;8075;MARCRIS;4;ACCESORIOS;1;1
E30F5FC1-D3C6-4723-BB8F-0DE886193DD7;HSJUENCDF452E;SIMVASTATINA 10 MG X 30 COMP SIMVASTATIN NORTHIA;61.6740;.0000;.00;5001;TROQUELADOS 2005;904;LAB INTERNACION;1;ESTUCHADOS;1;1
135DFA12-8401-4479-9F58-0DEBC30CD703;LEVTIG255O;LEVOTIROXINA 25 MG X 50 COMP EUTHYROX ELEA;67.8210;.0000;.00;3;OTROS;105;ELEA;;;1;1
F49CA72D-DBF8-4E7D-B57D-0DFA1229F838;HS000C05002H;HEPARINA SODICA 5000 UI/ 5 ML X 50 FA DUNCAN - TRAZ VTO 08-2018;2550.0000;100.0000;.00;1;MEDICINAL CON RECETA;99;DUNCAN;2;HOSPITALARIOS;0;1
F55352C9-AAAF-4C84-BDAA-0DFF142E0E9E;CLD30000002H;CLINDAMICINA CAPS. 300 MG RICHET (H-8-320);4.6720;10000.0000;.00;5004;LISTA HOSPITALARIOS;244;RICHET;2;HOSPITALARIOS;1;1
72AED046-2868-47F9-87BE-0DFF489D74B2;PAMITR0007502E;AMITRIPTILINA 75 MG X 30 COMP CEVALLOS/PSI;129.8700;6.0000;.00;5001;TROQUELADOS 2005;560;CEVALLOS;1;ESTUCHADOS;1;1
090B137E-44B0-40E4-B851-0DFF73DC48C9;MET0125D00H;METRONIDAZOL SUSP 125 MG X 120 ML DUNCAN (H-1-50);20.0000;1500.0000;.00;5004;LISTA HOSPITALARIOS;99;DUNCAN;2;HOSPITALARIOS;1;1
3E723913-D121-4396-9E2D-0E027C6DDFE1;ACF00003002E;IVABRADINA 5 MG X 56 COMP PROCORALAN SERVIER;933.3952;.0000;.00;3;OTROS;90;DOMINGUEZ;;;1;1
C87629C4-99CD-4776-931F-0E2589204BB5;213150210;GLIC. AC.POLIG. 0 1AG HR25 (1/2 CIR.RED.25MM) 70CM;6.3000;.0000;21.00;5006;SUTURAS;0;SIN ASIGNAR;;;1;1
BEC4788F-BC2E-4F04-A5C5-0E2F881C2BC2;181920;JERINGA DESC. X 50 CC. PICO THOMEY -TERUMO-;17.3550;30.0000;21.00;5002;ACCESORIOS;1506;SEISEME;4;ACCESORIOS;1;1
31F3729D-7DE2-460D-B165-0E369CE91C74;32;SOLV. INDOLORO AMP X 5 ML  (LDC 1%S/E) NORGREEN;10.0000;50000.0000;.00;1;MEDICINAL CON RECETA;577;NORGREEN (DADO ;2;HOSPITALARIOS;0;1
D1D37953-C79D-4E1C-98AB-0E40EEBC8C07;PSVE05000002H;VENLAFAXINA COMP 50 MG CEVALLOS/PSIC (H-30);1.4500;2500.0000;.00;5004;LISTA HOSPITALARIOS;560;CEVALLOS;2;HOSPITALARIOS;1;1
CE4C0BB8-4D60-4688-8695-0E42F816BB49;PANCR300FO0E;PANCREATINA 25000 UI  X 100 CAPS CREON FORTE ABBOTT TRAZ VTO 01/2018 12/2018;1580.2236;50.0000;.00;2;ESTUCHADOS;3829;ABBOTT EPD;1;ESTUCHADOS;0;1
8EDD0D6D-6EEE-4AF6-A2AB-0E6211B7E173;540139;GUM HILO DENTAL 129 MTS. 1916S;19.1560;.0000;21.00;5002;ACCESORIOS;783;SUNSTAR;4;ACCESORIOS;1;1
DB0AC99A-1B0A-4F76-BFE0-0E820E8E0063;64568;E) CANULA DE TRAQ 8.0 MM C/BALON WELL LEAD (E);105.7500;;21.00;5002;ACCESORIOS;8042;EUROSWISS;4;ACCESORIOS;1;1
0AC712A1-FAD5-471E-B2DA-0E9A632918EA;DZC002P3002E;BAGOVIT A X 120 GR EMULSION  BAGOVIT A;89.2149;.0000;.00;3;OTROS;22;BAGO;;;1;1
438DEB00-6F13-413B-A050-0EA642FB4EB0;NFX400R2002H;NORFLOXACINA COMP 400 MG SANT GALL(H-10-1000) VTO 07/2016;.6405;.0000;.00;3;OTROS;266;SANT GALL;;;1;1
FF607F12-A52F-4913-B5E8-0EBA0A493CCF;01010203;NO USAR GUIA V 17 P/SUERO MICROGOTERO C/RUEDA POLYMED (1013);2.8000;12.0000;21.00;3;OTROS;8069;MARTORANI;;;0;0
26064AEC-FBDD-4297-822A-0EC36FFF81C6;DIFPRECIO;DIFERENCIA DE PRECIO;.0000;.0000;.00;3;OTROS;0;SIN ASIGNAR;;;1;1
F53E0E78-841D-4C9B-BB66-0EC675555080;AZIT0500BIOH;AZITROMICINA COMP 500 MG BIOTENK (H-3-300);3.8900;25000.0000;.00;5004;LISTA HOSPITALARIOS;358;BIOTENK;2;HOSPITALARIOS;1;1
B3B465C2-E97F-4CFE-8718-0ED3327AE98E;SOLMA15500H;R SOL. MANITOL 15% X 500 ML RIGECIN (S-1-15);57.5900;5000.0000;.00;5003;SOLUCIONES PARENTERALES;246;RIGECIN;3;SOLUCIONES PARENTERALES;1;1
2203178B-4F32-4642-8F30-0EE2D05019DC;90808;ASEPXIA MAQ. EN POLVO BRONCE X 10 G  (B) GENOMMA;86.3600;36.0000;21.00;5002;ACCESORIOS;50023;GENOMMA;4;ACCESORIOS;1;1
3EEB2591-2330-478D-9AF5-0EED4C1B5BE3;PDPX400FDA02E;PRURISEDAN DIFEN + BIFO X 60 ML LOC INCOL ANDROMACO VTO 7/16;.0000;.0000;.00;3;OTROS;550;FADA PHARMA;;;1;1
9425B7B6-1708-432C-AC98-0F0271964C1C;TEO30002002E;ACIDO IBANDRONICO 150 MG X 1 COMP  RICHET VTO 05/18;203.7983;.0000;.00;5001;TROQUELADOS 2005;244;RICHET;1;ESTUCHADOS;1;1
C06ECFF1-4EB5-4090-A23F-0F0C29243826;DZT00500010E;DORZOLAMIDA + TIMOLOL X 5 ML SOL GLAUCOTENSIL TD POEN S/T;288.0669;.0000;.00;2;ESTUCHADOS;230;POEN;1;ESTUCHADOS;0;1
287D70BF-74A2-4455-ACD7-0F1BDCC1C39F;11182041;HAWAIIAN SHEER TOUCH SPF 50 X 120 ML;89.8600;;21.00;5002;ACCESORIOS;8005;BUHL;4;ACCESORIOS;1;0
38436C86-6371-4B09-9587-0F1CD40AEE94;DCP05004002E;DICLO + PRIDI X 40 COMP DICLOGESIC RELAX TRB;157.3533;5.0000;.00;5001;TROQUELADOS 2005;293;TRB-PHARMA;1;ESTUCHADOS;1;1
751DB179-9C0E-400D-9A56-0F28A1891B47;8232013;ZALEA DESC. CELULOSA  0.60 X 0. 90 X 10 UN.COMODIN;64.3900;6.0000;21.00;5002;ACCESORIOS;8044;HISAN;4;ACCESORIOS;1;1
292389AA-C072-4D29-9367-0F307F5D4512;GLIBECO0500H;GLIBENCLAMIDA COMP 5 MG LAFEDAR (H-10-1000);.2500;40000.0000;.00;1;MEDICINAL CON RECETA;434;LAFEDAR;2;HOSPITALARIOS;0;1
CDF867FB-E685-4AC8-A3BB-0F3167C28FF3;ABR00010008E;AMBROXOL X 100 ML JBE TAVINEX ESPECT HEXA;34.2559;.0000;.00;5001;TROQUELADOS 2005;491;OFAR;1;ESTUCHADOS;1;1
CCAC43E5-6A09-4367-9BBF-0F32D1EEA510;MEPR008V0H;MEPREDNISONA COMP 8 MG VARIFARMA (H-20) VTO 9/17;1.6000;20000.0000;.00;1;MEDICINAL CON RECETA;421;VARIFARMA;2;HOSPITALARIOS;0;1
A7B5641C-1D64-42AD-9884-0F65F238092A;AMOXI0250FH;AMOXI.+ CLAV SUSP 250 MG X 90 ML SAVANT (H-1-20) USO INSTITUCIONAL;34.0000;850.0000;.00;1;MEDICINAL CON RECETA;569;FABOP;2;HOSPITALARIOS;0;1
DD337B05-BC4B-4FD1-BA2D-0F6D33F3AC28;FCZ10000002H;ATRACURIO AMP 50 MG SCOTT (H1-25) C/FRIO;55.6000;5000.0000;.00;1;MEDICINAL CON RECETA;447;SCOTT-CASSAR†;2;HOSPITALARIOS;0;1
E4441F83-BAA0-4A11-B404-0F7E12137B60;MSV00012008E;ACIDO VALPROICO X 120 ML JARABE LOGICAL IVAX T/A;88.0917;70.0000;.00;2;ESTUCHADOS;15;IVAX ARG.;1;ESTUCHADOS;0;1
204E44CF-AA6E-4E24-92D6-0F820A2EFF5B;VHXIFX00503H;FENITOINA AMP 100 MG FADA (H-1-100) VTO 06-2017;6.0000;1000.0000;.00;5010;CV HOSPITALARIO;113;FADA PHARMA;;;1;1
7E171584-2B01-4B57-8C5B-0F83FED4AD88;3542012;IODOPOVIDONA 5% JABONOSA X 500 CC.C/DOSIF.SERTEX;27.9950;180.0000;21.00;5002;ACCESORIOS;50020;NOVARA;4;ACCESORIOS;1;1
693901A1-7E88-40B7-8E89-0F87004554A1;GLBV0510002E;GLIBENCLAMIDA 5 MG X 30 COMP RAFFO VTO 04/13;10.0041;2.0000;.00;3;OTROS;240;RAFFO;;;1;1
24333007-BCAB-402E-B62E-0F89BA149AB3;SCRPREMX200;SANCOR BEBE PREMATURO X 200ML X 30 UNID VTO 09-2017;484.5000;50.0000;21.00;4600;NUTRICIONES;262;SANCOR;6;NUTRICIONES;0;1
0C308A6B-9D06-4699-842E-0F90A80BD113;24526321;E) ELECTRODO DESC ADULTO F-RG1 SKINTACT (E);1.2370;;21.00;5002;ACCESORIOS;8042;EUROSWISS;4;ACCESORIOS;1;1
C0DC6BCD-3063-4532-82E6-0F92ADD17103;CXL12500002H;CLARITROMICINA SUSP 125 MG X 60 ML BIOTENK (H-1-50) VTO 03/2018;34.0000;700.0000;.00;5004;LISTA HOSPITALARIOS;358;BIOTENK;2;HOSPITALARIOS;1;1
BD9FE6DE-7921-4C26-8C8E-0F93B9B86C98;PLRZ002I6003E;LORAZEPAM COMP  2 MG X 30 EMOTIVAL IVAX/PSIC;20.7130;.0000;.00;2;ESTUCHADOS;15;IVAX ARG.;1;ESTUCHADOS;0;1
7E8525F0-440C-4070-8AF3-0FAEA45075DA;AMIKACINALAH;AMIKACINA AMP 500 MG LARJAN (H-1-100);11.0000;10000.0000;.00;1;MEDICINAL CON RECETA;168;LARJAN;2;HOSPITALARIOS;0;1
53B5F3A8-FF8F-476E-AC4A-0FC4450B566E;58661;E) MALLA TUBULAR 10 CM. X 25 MTS. BELTOM (E);104.7100;6.0000;21.00;3;OTROS;8042;EUROSWISS;;;1;1
A76D98D4-5616-48EB-934C-0FDB771DA598;AML01K002002E;AMLODIPINA 10 MG X 30 COMP FABOCEF SAVANT;101.4942;.0000;.00;5001;TROQUELADOS 2005;914;SAVANT RETAIL;1;ESTUCHADOS;1;1
0E32CACF-5CC9-42C3-8635-0FDC43077C9D;CTC00000501E;CARBETOCINA 1 ML X 5 AMP DURATOCIN FERRING C/FRIO TRAZ;1772.2920;65.0000;.00;2;ESTUCHADOS;405;FERRING;1;ESTUCHADOS;0;1
D1A94A88-FA24-4876-A56C-0FE929066086;4059;AMITRIPTILINA 75 MG X 30 COMP CEVALLOS/PSI VTO 03/2015;75.9330;1.0000;.00;5007;CORTO VENCIMIENT;560;CEVALLOS;;;1;1
2DB892EF-424F-4C7E-8815-0FF2D57EB8C4;SIMETRINMEE;TRIMEBUTINA + SIMETICONA 200/120 MG X 20 COMP REC BIORGAN S IVAX T/A;106.2689;100.0000;.00;3;OTROS;15;IVAX ARG.;;;1;1
776F8D32-9B0D-4AF1-9F9B-102A26F9C345;CFN500KNL04H;IBUPROFENO SUSP 2% X 90 ML SAVANT(H-1-20) USO INSTITUCIONAL;9.0000;8000.0000;.00;1;MEDICINAL CON RECETA;569;FABOP;2;HOSPITALARIOS;0;1
66E9EE43-C8FA-4C7D-866E-1030B960C8C7;SFT96001002E;SULF 800+TRI 160+GUAY X10 COMP BALSAMICO NETOCUR DUNCAN;42.2095;70.0000;.00;5001;TROQUELADOS 2005;99;DUNCAN;1;ESTUCHADOS;1;1
51371A4A-06CB-49C8-B8D9-103DD77195FD;254487;TL Y TD-SENSODYNE CEPILLO DENTAL REPAIR&PROTECT 2X1-MIN. 2 UN. 72380;37.4030;12.0000;21.00;5002;ACCESORIOS;624;GLAXOSMITHKLINE;4;ACCESORIOS;1;0
CC831BDA-09C3-463F-B42C-10408270798C;COSTENVIO;COSTO DE ENVIO EN EL DIA;86.7762;20.0000;21.00;5002;ACCESORIOS;0;SIN ASIGNAR;4;ACCESORIOS;1;1
135D2BCB-A736-447F-9DEC-10453C24421E;24895541;PA•AL PEDIAT C/GEL/BARRERA MEDIANO 5/9KG (6X30);420.3500;;21.00;5002;ACCESORIOS;1540;PROPATO HNOS.;4;ACCESORIOS;1;1
D4DB8CFA-1A2B-4C36-B1D3-104C1FC0068E;142;COLCHICINA 1 MG COMP PHOENIX;1.0185;.0000;.00;3;OTROS;226;PHOENIX;;;1;1
6E024AEA-8F38-4EFE-9C4D-106F67D9F760;FRS040D05002E;RASAGILINA 1 MG X 30 COMP BURNIX BUXTON;23.9904;.0000;.00;3;OTROS;99;DUNCAN;;;1;1
EF02953D-8415-4D58-B9AD-10800527EC4F;AMXBROM500H;AMOXICILINA +  BROMHEXINA COMP 500 MG RICHET;.0000;2500.0000;.00;1;MEDICINAL CON RECETA;244;RICHET;2;HOSPITALARIOS;0;1
2000299F-392F-4652-ABB2-10837BE752D0;VQT00000503H;SERTRALINA COMP 50 MG INDECO / PSICO (H-10-500) VTO 10/2015;.4200;15000.0000;.00;5007;CORTO VENCIMIENT;586;INDECO;;;1;1
278822E1-9819-447D-AC06-1083E77A6FF6;AMCD0101402E;AMOXI.+ CLAV 1 GR X 14 COMP FABAMOX DUO SAVANT;97.6438;1000.0000;.00;5001;TROQUELADOS 2005;914;SAVANT RETAIL;1;ESTUCHADOS;1;1
D741FD91-7081-4139-893E-108402A91913;KMA05001001H;KETAMINA 500 MG X 25 F/A X 10 ML GRAY/ PSIC - TRAZ;6250.0000;40.0000;.00;1;MEDICINAL CON RECETA;92;GRAY;2;HOSPITALARIOS;0;1
740AF00E-B32F-4D16-8B4D-1085777AFB00;AMX02500600H;AMOXICILINA SUSP 250 MG X 60 ML SANT GALL  (H-1-100);10.0000;700.0000;.00;5004;LISTA HOSPITALARIOS;266;SANT GALL;2;HOSPITALARIOS;1;1
D62230E7-4FED-4815-94B4-1086835CABEE;90350;GASA ESTERIL  GASANA  CAJA Nß 5 30X30 L/V;30.5110;600.0000;21.00;5002;ACCESORIOS;131;GASANA;4;ACCESORIOS;1;1
A711EEFB-802A-4A4B-9D1A-1091421E5FBD;BEVAMAXELHE;BEVACIZUMAB X 400MG AMP X 16ML BEVAX ELEA TRAZ;29749.9500;.0000;.00;3;OTROS;105;ELEA;;;1;1
72E13E1C-53F9-45DD-9680-109C30D2A94B;BPH005RCH01H;HIOSCINA COMP 10 MG KLONAL (H-10-1000);1.7000;.0000;.00;5004;LISTA HOSPITALARIOS;83;KLONAL;2;HOSPITALARIOS;1;1
CA29DE2D-749C-4F7E-A1C0-10A7FECC6382;VAL0080LA0H;VALSARTAN COMP 80 MG LAZAR (H-28);6.4470;1500.0000;.00;5004;LISTA HOSPITALARIOS;171;LAZAR;2;HOSPITALARIOS;1;1
0248AF98-1E3E-4171-9615-10A84BA68248;BUDNEB20010E;BUDESONIDA + FORMOTEROL 200 X 120 CAPS S/ APLIC NEUMOTEROL T/A USO INSTITUCIONAL;526.3846;7.0000;.00;2;ESTUCHADOS;226;PHOENIX;1;ESTUCHADOS;0;1
C554BB41-FDA0-465B-9CD5-10B06313AD76;PFLX02004002E;FLUOXETINA 10 MG X 30  COMP FOXETIN GADOR/PSI;118.3064;.0000;.00;3;OTROS;129;GADOR;;;1;1
A694E665-C18B-4A58-BC81-10BEA7BDB60D;PBZP006DUN02H;BROMAZEPAM COMP 6 MG DUNCAN/PSIC (H-10-500) VTO 12/2016;.2730;.0000;.00;3;OTROS;99;DUNCAN;;;1;1
06004383-7B8F-4241-A5C6-10BF7FB16C10;TML05000510E;TIMOLOL 0.5% X 5 ML COLIRIO TIMOLOL DENVER;53.6220;20.0000;.00;5001;TROQUELADOS 2005;367;DENVER FARMA;1;ESTUCHADOS;1;1
DDC79C58-8F26-455C-B92F-10C48CD16D4F;SFS25000000I;SOLUCION FISIOLOGICA X 250 ML BRAUN (S-1-20);14.5170;1000.0000;.00;5003;SOLUCIONES PARENTERALES;498;B.BRAUN;3;SOLUCIONES PARENTERALES;1;1
8596B298-C952-4C09-8FEA-10D148E00CD7;CLS0000D10H;CLORURO DE SODIO AMP HIP 20% X 10 ML LAVIMAR (H-100);22.0000;15000.0000;.00;1;MEDICINAL CON RECETA;170;LAVIMAR;2;HOSPITALARIOS;0;1
FAE4E194-12F6-4EA5-860C-10D75515A568;BUD00200DEN15E;BUDESONIDA 200 MCG X 200 DOSIS AER BRONQ DENVER;101.9104;1000.0000;.00;5001;TROQUELADOS 2005;367;DENVER FARMA;1;ESTUCHADOS;1;1
A9439A1D-008B-48B2-A478-10D894D550DD;INMUNOCTAGME;INMUNOGLOBULINA HUMANA F/A 5 GR X 100 ML OCTAGAM C/FRIO - TRAZ VARIFARMA VTO 03/2018;3100.0000;15.0000;.00;2;ESTUCHADOS;421;VARIFARMA;1;ESTUCHADOS;0;1
6EB892A4-875A-417C-B750-10EE432A3E52;AHI0200201;ACIDO HIALURONICO 20 MG / 2ML X 1 JERING PRELL HYALART BAGO;960.1506;20.0000;.00;2;ESTUCHADOS;22;BAGO;1;ESTUCHADOS;0;1
6EEC5BD6-B217-49D3-8781-10F0019D026B;DCF75000030E;DICLOFENAC 75 MG X 30 COMP DIOXAFLEX BAGO;160.9900;.0000;.00;3;OTROS;22;BAGO;;;1;1
2EE2AD59-BBE1-457B-A09C-10F728A10350;NFX400B1002E;TICAGRELOR 90 MG X 30 COMP BRILINTA ASTRA TRAZ;63.0000;4.0000;.00;4600;NUTRICIONES;19;ASTRAZENECA;6;NUTRICIONES;0;1
660EEA02-A8E8-4769-9365-1101E11F4E32;80040;IBU EVANOL RA 200 MG X 20 CAPS GLAXO OFERTA TL Y TD (COD 700586009) (MIN 2);32.9076;.0000;.00;5001;TROQUELADOS 2005;8043;GLAXO;1;ESTUCHADOS;1;1
F3C1D93A-F552-4251-B2E1-11033754B52B;SOL100JAOOH;SOLUCION FISIOLOGICA X 1000 ML FLEXIBLE DOBLE PICO JAYOR (H-1-12);27.2250;1500.0000;.00;5003;SOLUCIONES PARENTERALES;8090;JAYOR;3;SOLUCIONES PARENTERALES;1;1
EF87748D-28C8-4021-ABD8-110C5EA1CE2E;10612015;TOBILLERA ANKLE SUPPORT NEOPRENE - M -PTM;57.2000;.0000;21.00;5002;ACCESORIOS;0;SIN ASIGNAR;4;ACCESORIOS;1;1
FD04345B-4648-439B-B7B4-11110217788A;MSZASA50002H;MESALAZINA 500 MG COMP ASA DOMINGUEZ;5.3400;;.00;3;OTROS;90;DOMINGUEZ;;;1;1
11C24258-E764-4E56-852E-113296E43EEC;CTL100l3002E;CILOSTAZOL 100 MG X 60 COMP TRASTOCIR IVAX T/A;179.6058;60.0000;.00;2;ESTUCHADOS;15;IVAX ARG.;1;ESTUCHADOS;0;1
A04DC678-DAA3-4BF6-A005-115ACC0397F2;BEROCCA2556E;POLIVITAMINICO CON MINERALES COMP. LAQ. X 30 BEROCCA PLUS BAYER;167.6002;;.00;2;ESTUCHADOS;28;BAYER;1;ESTUCHADOS;0;0
42709D13-A4C3-4A84-A3DD-116DA99DF886;MUP2X20GUNH;MUPIROCINA 2% X 25 GR UNG VIDOX VEINFAR;61.9500;.0000;.00;3;OTROS;298;VEINFAR;;;1;1
C45F9176-A9EE-4C64-9796-1185DC254084;DCL50300PA0002E;DICLO + PARA X 30 COMP DICLOGESIC FORTE TRB;104.3344;180.0000;.00;5001;TROQUELADOS 2005;293;TRB-PHARMA;1;ESTUCHADOS;1;1
3A81B0F1-9512-4C78-BB34-119803C3FAD1;ESP10030KLO02E;ESPIRONOLACTONA 100 MG X 30 COMP VANNIER;51.9726;.0000;.00;5001;TROQUELADOS 2005;372;VANNIER;1;ESTUCHADOS;1;1
F45E78D8-BA37-4834-80E8-119E3DD098ED;000EXPO0000E;AMPICILINA 1G X16 RICHE;12.6000;.0000;.00;3;OTROS;244;RICHET;;;1;1
5FA4AD7E-A191-4281-A45A-11A78EB177DF;TMDL50001H;TRAMADOL AMP 50  MG X 1 ML KILAB - EMV / VTO 11-2017;5.0000;.0000;.00;1;MEDICINAL CON RECETA;641;KILAB;2;HOSPITALARIOS;0;1
71895EA0-E9E9-427C-A04D-11A799216EFA;CANT10OOFARE;CARAMELOS ANTIB. X 9 LEFMAR OFAR;26.2500;550.0000;.00;5001;TROQUELADOS 2005;491;OFAR;1;ESTUCHADOS;1;1
D7D69D6A-5E7D-422F-97D5-11ABA2392786;APICNA1000H;AMPICILINA F/A 1 G FADA (H-1-100);19.0500;1000.0000;.00;1;MEDICINAL CON RECETA;113;FADA PHARMA;2;HOSPITALARIOS;0;0
70A36DDF-611A-4837-B1E1-11B88DFA2981;6549874;SILMAG CATETER P/CANALIZ ENDOV 2.0FR;1872.0000;;21.00;5002;ACCESORIOS;8042;EUROSWISS;4;ACCESORIOS;1;1
3FEA90D7-EDE6-4B83-9221-11C3143BAFA9;ACS17025315E;TROPICAMIDA 1% X 5 ML GOTAS OFT ALCON MYDRIL;117.5822;.0000;.00;2;ESTUCHADOS;4;ALCON;1;ESTUCHADOS;0;1
96FA1003-5A9A-4D4C-B57A-11CB984BC937;9061;ETIQUET MEN ACTIVE PROTECT X 60 GR.;14.7100;12.0000;21.00;5002;ACCESORIOS;624;GLAXOSMITHKLINE;4;ACCESORIOS;1;1
